"GEO_ID","NAME","B25004_001E","B25004_001M","B25004_001MA","B25004_001EA","B25004_002E","B25004_002M","B25004_002MA","B25004_002EA","B25004_003E","B25004_003M","B25004_003MA","B25004_003EA","B25004_004E","B25004_004M","B25004_004MA","B25004_004EA","B25004_005E","B25004_005M","B25004_005MA","B25004_005EA","B25004_006E","B25004_006M","B25004_006MA","B25004_006EA","B25004_007E","B25004_007M","B25004_007MA","B25004_007EA","B25004_008E","B25004_008M","B25004_008MA","B25004_008EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!For rent","Margin of Error!!Total!!For rent","Annotation of Margin of Error!!Total!!For rent","Annotation of Estimate!!Total!!For rent","Estimate!!Total!!Rented, not occupied","Margin of Error!!Total!!Rented, not occupied","Annotation of Margin of Error!!Total!!Rented, not occupied","Annotation of Estimate!!Total!!Rented, not occupied","Estimate!!Total!!For sale only","Margin of Error!!Total!!For sale only","Annotation of Margin of Error!!Total!!For sale only","Annotation of Estimate!!Total!!For sale only","Estimate!!Total!!Sold, not occupied","Margin of Error!!Total!!Sold, not occupied","Annotation of Margin of Error!!Total!!Sold, not occupied","Annotation of Estimate!!Total!!Sold, not occupied","Estimate!!Total!!For seasonal, recreational, or occasional use","Margin of Error!!Total!!For seasonal, recreational, or occasional use","Annotation of Margin of Error!!Total!!For seasonal, recreational, or occasional use","Annotation of Estimate!!Total!!For seasonal, recreational, or occasional use","Estimate!!Total!!For migrant workers","Margin of Error!!Total!!For migrant workers","Annotation of Margin of Error!!Total!!For migrant workers","Annotation of Estimate!!Total!!For migrant workers","Estimate!!Total!!Other vacant","Margin of Error!!Total!!Other vacant","Annotation of Margin of Error!!Total!!Other vacant","Annotation of Estimate!!Total!!Other vacant",
"1500000US240037024022","Block Group 2, Census Tract 7024.02, Anne Arundel County, Maryland","25","42","null","null","25","42","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037024023","Block Group 3, Census Tract 7024.02, Anne Arundel County, Maryland","245","159","null","null","139","125","null","null","0","12","null","null","0","12","null","null","46","75","null","null","60","76","null","null","0","12","null","null","0","12","null","null",
"1500000US240037025001","Block Group 1, Census Tract 7025, Anne Arundel County, Maryland","60","84","null","null","60","84","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037025002","Block Group 2, Census Tract 7025, Anne Arundel County, Maryland","61","94","null","null","61","94","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037025003","Block Group 3, Census Tract 7025, Anne Arundel County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037025004","Block Group 4, Census Tract 7025, Anne Arundel County, Maryland","84","84","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","84","84","null","null","0","12","null","null","0","12","null","null",
"1500000US240037026011","Block Group 1, Census Tract 7026.01, Anne Arundel County, Maryland","46","58","null","null","10","17","null","null","0","12","null","null","0","12","null","null","0","12","null","null","36","56","null","null","0","12","null","null","0","12","null","null",
"1500000US240037026012","Block Group 2, Census Tract 7026.01, Anne Arundel County, Maryland","36","57","null","null","0","12","null","null","0","12","null","null","0","12","null","null","36","57","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037026013","Block Group 3, Census Tract 7026.01, Anne Arundel County, Maryland","13","21","null","null","0","12","null","null","0","12","null","null","13","21","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037026014","Block Group 4, Census Tract 7026.01, Anne Arundel County, Maryland","11","17","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","11","17","null","null","0","12","null","null","0","12","null","null",
"1500000US240037026015","Block Group 5, Census Tract 7026.01, Anne Arundel County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037026021","Block Group 1, Census Tract 7026.02, Anne Arundel County, Maryland","68","35","null","null","16","24","null","null","0","12","null","null","0","12","null","null","0","12","null","null","52","26","null","null","0","12","null","null","0","12","null","null",
"1500000US240037026022","Block Group 2, Census Tract 7026.02, Anne Arundel County, Maryland","98","111","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","98","111","null","null","0","12","null","null","0","12","null","null",
"1500000US240037026023","Block Group 3, Census Tract 7026.02, Anne Arundel County, Maryland","20","31","null","null","0","12","null","null","0","12","null","null","0","12","null","null","20","31","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037027011","Block Group 1, Census Tract 7027.01, Anne Arundel County, Maryland","43","55","null","null","31","50","null","null","0","12","null","null","12","20","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037027012","Block Group 2, Census Tract 7027.01, Anne Arundel County, Maryland","99","92","null","null","9","16","null","null","0","12","null","null","0","12","null","null","35","55","null","null","12","19","null","null","0","12","null","null","43","69","null","null",
"1500000US240037027013","Block Group 3, Census Tract 7027.01, Anne Arundel County, Maryland","57","61","null","null","0","12","null","null","0","12","null","null","12","18","null","null","36","58","null","null","9","15","null","null","0","12","null","null","0","12","null","null",
"1500000US240037027021","Block Group 1, Census Tract 7027.02, Anne Arundel County, Maryland","174","89","null","null","0","12","null","null","0","12","null","null","0","12","null","null","35","47","null","null","130","80","null","null","0","12","null","null","9","16","null","null",
"1500000US240037027022","Block Group 2, Census Tract 7027.02, Anne Arundel County, Maryland","54","48","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","46","47","null","null","0","12","null","null","8","12","null","null",
"1500000US240037061011","Block Group 1, Census Tract 7061.01, Anne Arundel County, Maryland","72","55","null","null","0","12","null","null","0","12","null","null","32","39","null","null","0","12","null","null","16","18","null","null","0","12","null","null","24","38","null","null",
"1500000US240037061012","Block Group 2, Census Tract 7061.01, Anne Arundel County, Maryland","214","100","null","null","82","68","null","null","0","12","null","null","25","39","null","null","0","12","null","null","8","13","null","null","0","12","null","null","99","71","null","null",
"1500000US240037061013","Block Group 3, Census Tract 7061.01, Anne Arundel County, Maryland","47","52","null","null","24","39","null","null","0","12","null","null","23","36","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037063011","Block Group 1, Census Tract 7063.01, Anne Arundel County, Maryland","161","131","null","null","0","12","null","null","0","12","null","null","142","128","null","null","0","12","null","null","19","30","null","null","0","12","null","null","0","12","null","null",
"1500000US240037063012","Block Group 2, Census Tract 7063.01, Anne Arundel County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037063013","Block Group 3, Census Tract 7063.01, Anne Arundel County, Maryland","113","87","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","87","72","null","null","0","12","null","null","26","42","null","null",
"1500000US240037063021","Block Group 1, Census Tract 7063.02, Anne Arundel County, Maryland","117","89","null","null","53","63","null","null","9","15","null","null","0","12","null","null","0","12","null","null","55","62","null","null","0","12","null","null","0","12","null","null",
"1500000US240037063022","Block Group 2, Census Tract 7063.02, Anne Arundel County, Maryland","29","23","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","19","22","null","null","0","12","null","null","10","15","null","null",
"1500000US240037063023","Block Group 3, Census Tract 7063.02, Anne Arundel County, Maryland","126","89","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","98","77","null","null","0","12","null","null","28","46","null","null",
"1500000US240037064011","Block Group 1, Census Tract 7064.01, Anne Arundel County, Maryland","68","104","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","68","104","null","null",
"1500000US240037064012","Block Group 2, Census Tract 7064.01, Anne Arundel County, Maryland","84","68","null","null","0","12","null","null","0","12","null","null","42","69","null","null","0","12","null","null","0","12","null","null","0","12","null","null","42","68","null","null",
"1500000US240037064013","Block Group 3, Census Tract 7064.01, Anne Arundel County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037064021","Block Group 1, Census Tract 7064.02, Anne Arundel County, Maryland","47","38","null","null","0","12","null","null","0","12","null","null","5","8","null","null","0","12","null","null","26","29","null","null","0","12","null","null","16","25","null","null",
"1500000US240037064022","Block Group 2, Census Tract 7064.02, Anne Arundel County, Maryland","150","64","null","null","47","46","null","null","0","12","null","null","5","8","null","null","16","26","null","null","56","41","null","null","0","12","null","null","26","31","null","null",
"1500000US240037065001","Block Group 1, Census Tract 7065, Anne Arundel County, Maryland","46","71","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","46","71","null","null",
"1500000US240037065002","Block Group 2, Census Tract 7065, Anne Arundel County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037065003","Block Group 3, Census Tract 7065, Anne Arundel County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037065004","Block Group 4, Census Tract 7065, Anne Arundel County, Maryland","167","124","null","null","47","74","null","null","0","12","null","null","0","12","null","null","0","12","null","null","59","77","null","null","0","12","null","null","61","75","null","null",
"1500000US240037066001","Block Group 1, Census Tract 7066, Anne Arundel County, Maryland","22","23","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","22","23","null","null","0","12","null","null","0","12","null","null",
"1500000US240037066002","Block Group 2, Census Tract 7066, Anne Arundel County, Maryland","63","39","null","null","0","12","null","null","0","12","null","null","39","42","null","null","0","12","null","null","0","12","null","null","0","12","null","null","24","41","null","null",
"1500000US240037066003","Block Group 3, Census Tract 7066, Anne Arundel County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037066004","Block Group 4, Census Tract 7066, Anne Arundel County, Maryland","32","29","null","null","21","24","null","null","0","12","null","null","0","12","null","null","0","12","null","null","11","16","null","null","0","12","null","null","0","12","null","null",
"1500000US240037066005","Block Group 5, Census Tract 7066, Anne Arundel County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037067001","Block Group 1, Census Tract 7067, Anne Arundel County, Maryland","13","21","null","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","13","21","null","null","0","17","null","null","0","17","null","null",
"1500000US240037070011","Block Group 1, Census Tract 7070.01, Anne Arundel County, Maryland","44","70","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","44","70","null","null",
"1500000US240037070012","Block Group 2, Census Tract 7070.01, Anne Arundel County, Maryland","166","123","null","null","0","12","null","null","0","12","null","null","48","74","null","null","0","12","null","null","0","12","null","null","0","12","null","null","118","127","null","null",
"1500000US240037070013","Block Group 3, Census Tract 7070.01, Anne Arundel County, Maryland","158","130","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","158","130","null","null","0","12","null","null","0","12","null","null",
"1500000US240037070021","Block Group 1, Census Tract 7070.02, Anne Arundel County, Maryland","58","57","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","58","57","null","null","0","12","null","null","0","12","null","null",
"1500000US240037070022","Block Group 2, Census Tract 7070.02, Anne Arundel County, Maryland","91","59","null","null","0","12","null","null","0","12","null","null","15","17","null","null","0","12","null","null","38","47","null","null","0","12","null","null","38","33","null","null",
"1500000US240037070023","Block Group 3, Census Tract 7070.02, Anne Arundel County, Maryland","139","84","null","null","0","12","null","null","0","12","null","null","53","57","null","null","0","12","null","null","61","59","null","null","0","12","null","null","25","38","null","null",
"1500000US240037080011","Block Group 1, Census Tract 7080.01, Anne Arundel County, Maryland","264","92","null","null","0","12","null","null","0","12","null","null","28","46","null","null","0","12","null","null","207","80","null","null","0","12","null","null","29","43","null","null",
"1500000US240037080012","Block Group 2, Census Tract 7080.01, Anne Arundel County, Maryland","9","13","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","9","13","null","null",
"1500000US240037080041","Block Group 1, Census Tract 7080.04, Anne Arundel County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037080042","Block Group 2, Census Tract 7080.04, Anne Arundel County, Maryland","76","80","null","null","0","12","null","null","15","26","null","null","47","73","null","null","0","12","null","null","0","12","null","null","0","12","null","null","14","22","null","null",
"1500000US240037080043","Block Group 3, Census Tract 7080.04, Anne Arundel County, Maryland","44","70","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","44","70","null","null","0","12","null","null","0","12","null","null",
"1500000US240037301001","Block Group 1, Census Tract 7301, Anne Arundel County, Maryland","96","108","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","96","108","null","null",
"1500000US240037301002","Block Group 2, Census Tract 7301, Anne Arundel County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037301003","Block Group 3, Census Tract 7301, Anne Arundel County, Maryland","52","85","null","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","0","17","null","null","52","85","null","null",
"1500000US240037302031","Block Group 1, Census Tract 7302.03, Anne Arundel County, Maryland","76","87","null","null","0","12","null","null","0","12","null","null","39","63","null","null","0","12","null","null","0","12","null","null","0","12","null","null","37","61","null","null",
"1500000US240037302032","Block Group 2, Census Tract 7302.03, Anne Arundel County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037302033","Block Group 3, Census Tract 7302.03, Anne Arundel County, Maryland","85","76","null","null","85","76","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240037302034","Block Group 4, Census Tract 7302.03, Anne Arundel County, Maryland","58","66","null","null","38","61","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","20","36","null","null",
