"B11006_001E","B11006_001M","B11006_002E","B11006_002M","B11006_003E","B11006_003M","B11006_004E","B11006_004M","B11006_005E","B11006_005M","B11006_006E","B11006_006M","B11006_007E","B11006_007M","B11006_008E","B11006_008M","B11006_009E","B11006_009M","B11006_010E","B11006_010M","B11006_011E","B11006_011M","B11006_012E","B11006_012M","B11006_013E","B11006_013M","B11006_014E","B11006_014M","B11006_015E","B11006_015M","GEO_ID","NAME"
"611","121","251","75","149","60","68","45","81","55","11","19","70","53","102","54","360","113","176","80","176","80","0","12","0","12","0","12","184","94","1500000US245100902002","Block Group 2, Census Tract 902, Baltimore city, Maryland"
"194","71","88","51","23","27","9","16","14","22","14","22","0","12","65","52","106","48","43","46","20","32","23","37","23","37","0","12","63","35","1500000US245100903001","Block Group 1, Census Tract 903, Baltimore city, Maryland"
"600","132","437","109","71","67","48","59","23","32","0","12","23","32","366","118","163","85","112","73","97","75","15","23","0","12","15","23","51","34","1500000US245100903002","Block Group 2, Census Tract 903, Baltimore city, Maryland"
"382","84","188","74","48","41","29","32","19","27","0","12","19","27","140","72","194","62","136","56","104","55","32","27","0","12","32","27","58","32","1500000US245100903003","Block Group 3, Census Tract 903, Baltimore city, Maryland"
"732","143","149","80","79","54","66","50","13","21","0","12","13","21","70","73","583","146","364","142","135","97","229","109","35","47","194","99","219","80","1500000US245100903004","Block Group 4, Census Tract 903, Baltimore city, Maryland"
"297","81","98","53","72","50","2","6","70","50","35","38","35","29","26","16","199","66","120","55","57","43","63","37","0","12","63","37","79","46","1500000US245100904001","Block Group 1, Census Tract 904, Baltimore city, Maryland"
"328","72","87","56","33","34","0","12","33","34","27","33","6","12","54","45","241","77","111","56","37","33","74","50","13","19","61","45","130","64","1500000US245100904002","Block Group 2, Census Tract 904, Baltimore city, Maryland"
"227","53","136","50","63","27","25","19","38","23","0","12","38","23","73","43","91","37","62","33","5","9","57","31","0","12","57","31","29","25","1500000US245100905001","Block Group 1, Census Tract 905, Baltimore city, Maryland"
"450","69","225","62","101","49","21","28","80","43","31","39","49","28","124","57","225","52","122","48","56","31","66","35","0","12","66","35","103","37","1500000US245100905002","Block Group 2, Census Tract 905, Baltimore city, Maryland"
"310","107","113","56","81","63","58","59","23","27","0","12","23","27","32","30","197","106","170","102","70","61","100","90","12","19","88","89","27","45","1500000US245100906001","Block Group 1, Census Tract 906, Baltimore city, Maryland"
"119","61","119","61","73","56","28","27","45","48","38","47","7","11","46","59","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245100906002","Block Group 2, Census Tract 906, Baltimore city, Maryland"
"136","86","87","70","16","20","0","12","16","20","5","10","11","18","71","67","49","61","37","57","0","12","37","57","0","12","37","57","12","19","1500000US245100906003","Block Group 3, Census Tract 906, Baltimore city, Maryland"
"346","104","155","81","68","49","42","38","26","29","0","12","26","29","87","64","191","94","165","88","10","17","155","94","0","12","155","94","26","29","1500000US245100906004","Block Group 4, Census Tract 906, Baltimore city, Maryland"
"457","124","242","95","133","72","55","55","78","55","13","20","65","56","109","65","215","108","90","70","0","12","90","70","48","68","42","41","125","86","1500000US245100907001","Block Group 1, Census Tract 907, Baltimore city, Maryland"
"223","137","102","120","86","117","0","12","86","117","86","117","0","12","16","26","121","96","65","93","0","12","65","93","0","12","65","93","56","53","1500000US245100907002","Block Group 2, Census Tract 907, Baltimore city, Maryland"
"250","112","180","101","31","29","10","17","21","24","13","19","8","14","149","102","70","66","28","37","0","12","28","37","0","12","28","37","42","56","1500000US245100907003","Block Group 3, Census Tract 907, Baltimore city, Maryland"
"150","89","50","37","40","35","40","35","0","12","0","12","0","12","10","17","100","82","2","10","0","12","2","10","0","12","2","10","98","81","1500000US245100907004","Block Group 4, Census Tract 907, Baltimore city, Maryland"
"193","77","98","55","42","38","19","27","23","26","0","12","23","26","56","43","95","72","20","33","0","12","20","33","0","12","20","33","75","65","1500000US245100908001","Block Group 1, Census Tract 908, Baltimore city, Maryland"
"221","90","112","57","63","39","42","36","21","21","9","15","12","16","49","40","109","74","79","56","0","12","79","56","55","49","24","27","30","44","1500000US245100908002","Block Group 2, Census Tract 908, Baltimore city, Maryland"
"113","66","78","60","50","52","4","10","46","51","0","12","46","51","28","30","35","33","11","17","11","17","0","12","0","12","0","12","24","30","1500000US245100908003","Block Group 3, Census Tract 908, Baltimore city, Maryland"
"282","91","159","68","66","42","10","17","56","40","16","24","40","33","93","59","123","67","82","56","0","12","82","56","10","16","72","53","41","45","1500000US245100908004","Block Group 4, Census Tract 908, Baltimore city, Maryland"
"127","102","81","90","25","24","8","14","17","20","0","12","17","20","56","87","46","47","46","47","0","12","46","47","46","47","0","12","0","12","1500000US245100908005","Block Group 5, Census Tract 908, Baltimore city, Maryland"
"249","93","96","49","70","44","11","18","59","41","36","40","23","24","26","28","153","92","128","88","0","12","128","88","34","54","94","74","25","27","1500000US245100909001","Block Group 1, Census Tract 909, Baltimore city, Maryland"
"130","84","78","66","11","17","0","12","11","17","0","12","11","17","67","63","52","55","21","24","0","12","21","24","0","12","21","24","31","49","1500000US245100909002","Block Group 2, Census Tract 909, Baltimore city, Maryland"
"198","95","126","78","19","23","0","12","19","23","0","12","19","23","107","73","72","80","72","80","0","12","72","80","0","12","72","80","0","12","1500000US245100909003","Block Group 3, Census Tract 909, Baltimore city, Maryland"
"389","114","134","69","104","68","21","24","83","64","26","40","57","50","30","29","255","105","183","101","10","16","173","101","0","12","173","101","72","64","1500000US245100909004","Block Group 4, Census Tract 909, Baltimore city, Maryland"
"234","68","99","40","89","42","15","15","74","43","3","5","71","43","10","12","135","62","124","61","4","7","120","63","17","25","103","62","11","13","1500000US245101001001","Block Group 1, Census Tract 1001, Baltimore city, Maryland"
"333","76","139","56","3","5","0","12","3","5","3","5","0","12","136","56","194","73","0","12","0","12","0","12","0","12","0","12","194","73","1500000US245101001002","Block Group 2, Census Tract 1001, Baltimore city, Maryland"
"89","41","23","19","18","17","0","12","18","17","0","12","18","17","5","8","66","36","46","36","0","12","46","36","0","12","46","36","20","21","1500000US245101001003","Block Group 3, Census Tract 1001, Baltimore city, Maryland"
"168","50","73","32","32","24","5","8","27","24","0","12","27","24","41","22","95","53","45","36","18","19","27","34","0","12","27","34","50","44","1500000US245101001004","Block Group 4, Census Tract 1001, Baltimore city, Maryland"
"354","91","238","66","54","47","24","25","30","45","0","12","30","45","184","65","116","78","81","73","0","12","81","73","0","12","81","73","35","42","1500000US245101002001","Block Group 1, Census Tract 1002, Baltimore city, Maryland"
"554","119","135","67","67","59","9","17","58","56","0","12","58","56","68","43","419","106","224","82","11","19","213","81","65","58","148","87","195","93","1500000US245101002002","Block Group 2, Census Tract 1002, Baltimore city, Maryland"
"177","83","0","12","0","12","0","12","0","12","0","12","0","12","0","12","177","83","131","75","15","27","116","69","15","27","101","67","46","57","1500000US245101002003","Block Group 3, Census Tract 1002, Baltimore city, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101003001","Block Group 1, Census Tract 1003, Baltimore city, Maryland"
"1225","190","150","90","15","24","15","24","0","12","0","12","0","12","135","86","1075","190","145","79","123","68","22","43","0","12","22","43","930","190","1500000US245101101001","Block Group 1, Census Tract 1101, Baltimore city, Maryland"
"869","144","43","41","0","12","0","12","0","12","0","12","0","12","43","41","826","151","93","71","56","50","37","48","0","12","37","48","733","138","1500000US245101101002","Block Group 2, Census Tract 1101, Baltimore city, Maryland"
"1670","217","274","128","41","47","41","47","0","12","0","12","0","12","233","124","1396","223","353","119","279","111","74","60","33","38","41","46","1043","204","1500000US245101102001","Block Group 1, Census Tract 1102, Baltimore city, Maryland"
"1103","167","511","147","49","45","49","45","0","12","0","12","0","12","462","142","592","138","41","47","41","47","0","12","0","12","0","12","551","133","1500000US245101102002","Block Group 2, Census Tract 1102, Baltimore city, Maryland"
"1190","212","406","191","72","81","44","68","28","44","0","12","28","44","334","178","784","144","92","73","92","73","0","12","0","12","0","12","692","147","1500000US245101102003","Block Group 3, Census Tract 1102, Baltimore city, Maryland"
"443","123","198","73","105","56","105","56","0","12","0","12","0","12","93","65","245","128","235","126","141","68","94","109","16","27","78","106","10","20","1500000US245101201001","Block Group 1, Census Tract 1201, Baltimore city, Maryland"
"504","87","210","68","66","41","54","37","12","18","12","18","0","12","144","66","294","97","128","78","116","73","12","19","0","12","12","19","166","81","1500000US245101201002","Block Group 2, Census Tract 1201, Baltimore city, Maryland"
"562","94","388","94","143","75","141","74","2","9","0","12","2","9","245","82","174","76","42","39","24","27","18","29","0","12","18","29","132","68","1500000US245101201003","Block Group 3, Census Tract 1201, Baltimore city, Maryland"
"842","138","315","85","121","62","121","62","0","12","0","12","0","12","194","83","527","135","137","78","127","79","10","17","10","17","0","12","390","132","1500000US245101201004","Block Group 4, Census Tract 1201, Baltimore city, Maryland"
"488","48","164","33","79","28","51","22","28","21","5","7","23","20","85","32","324","48","142","43","118","45","24","17","10","11","14","13","182","44","1500000US245101202011","Block Group 1, Census Tract 1202.01, Baltimore city, Maryland"
"360","49","95","33","44","22","40","21","4","7","4","7","0","12","51","30","265","42","116","31","92","32","24","18","13","15","11","12","149","41","1500000US245101202012","Block Group 2, Census Tract 1202.01, Baltimore city, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245101202021","Block Group 1, Census Tract 1202.02, Baltimore city, Maryland"
"310","84","0","12","0","12","0","12","0","12","0","12","0","12","0","12","310","84","85","32","85","32","0","12","0","12","0","12","225","75","1500000US245101202022","Block Group 2, Census Tract 1202.02, Baltimore city, Maryland"
"173","75","54","39","54","39","54","39","0","12","0","12","0","12","0","12","119","74","0","12","0","12","0","12","0","12","0","12","119","74","1500000US245101202023","Block Group 3, Census Tract 1202.02, Baltimore city, Maryland"
"697","137","133","94","33","36","19","28","14","22","14","22","0","12","100","88","564","124","92","68","73","56","19","37","0","12","19","37","472","130","1500000US245101202024","Block Group 4, Census Tract 1202.02, Baltimore city, Maryland"
"342","105","34","41","0","12","0","12","0","12","0","12","0","12","34","41","308","99","19","34","19","34","0","12","0","12","0","12","289","93","1500000US245101202025","Block Group 5, Census Tract 1202.02, Baltimore city, Maryland"
"453","92","56","39","19","22","0","12","19","22","0","12","19","22","37","32","397","94","100","66","52","49","48","51","9","15","39","49","297","82","1500000US245101203001","Block Group 1, Census Tract 1203, Baltimore city, Maryland"
"413","107","33","27","24","23","16","19","8","12","0","12","8","12","9","14","380","109","196","94","111","63","85","71","32","53","53","45","184","73","1500000US245101203002","Block Group 2, Census Tract 1203, Baltimore city, Maryland"
"303","79","96","44","57","42","26","23","31","37","0","12","31","37","39","27","207","77","101","56","91","53","10","18","0","12","10","18","106","56","1500000US245101203003","Block Group 3, Census Tract 1203, Baltimore city, Maryland"
"431","89","200","78","82","63","8","14","74","61","0","12","74","61","118","58","231","66","132","52","100","48","32","24","8","14","24","20","99","45","1500000US245101203004","Block Group 4, Census Tract 1203, Baltimore city, Maryland"
"275","63","90","45","61","31","23","17","38","27","3","5","35","27","29","33","185","56","51","36","0","12","51","36","11","17","40","32","134","49","1500000US245101204001","Block Group 1, Census Tract 1204, Baltimore city, Maryland"
"444","71","70","37","20","19","9","15","11","13","0","12","11","13","50","28","374","71","182","62","70","35","112","53","8","13","104","51","192","62","1500000US245101204002","Block Group 2, Census Tract 1204, Baltimore city, Maryland"
"389","74","60","43","29","28","7","9","22","27","6","9","16","25","31","33","329","67","74","33","30","21","44","29","11","12","33","26","255","75","1500000US245101205001","Block Group 1, Census Tract 1205, Baltimore city, Maryland"
"582","82","161","38","73","32","42","24","31","21","5","9","26","21","88","31","421","75","146","61","52","23","94","54","17","19","77","52","275","71","1500000US245101205002","Block Group 2, Census Tract 1205, Baltimore city, Maryland"
"490","100","184","81","8","16","0","12","8","16","0","12","8","16","176","82","306","87","93","49","93","49","0","12","0","12","0","12","213","86","1500000US245101206001","Block Group 1, Census Tract 1206, Baltimore city, Maryland"
"570","113","28","31","9","15","0","12","9","15","0","12","9","15","19","27","542","117","163","69","82","45","81","59","30","45","51","41","379","116","1500000US245101206002","Block Group 2, Census Tract 1206, Baltimore city, Maryland"
"576","140","182","94","14","16","14","16","0","12","0","12","0","12","168","94","394","121","56","55","12","19","44","53","0","12","44","53","338","114","1500000US245101206003","Block Group 3, Census Tract 1206, Baltimore city, Maryland"
"360","72","78","43","44","40","37","39","7","12","7","12","0","12","34","33","282","68","68","37","44","30","24","24","8","14","16","24","214","78","1500000US245101207001","Block Group 1, Census Tract 1207, Baltimore city, Maryland"
"349","74","119","71","39","44","0","12","39","44","29","37","10","18","80","59","230","66","76","50","63","43","13","34","0","12","13","34","154","61","1500000US245101207002","Block Group 2, Census Tract 1207, Baltimore city, Maryland"
"313","77","90","52","62","40","43","40","19","22","7","11","12","19","28","34","223","70","75","44","30","27","45","45","30","36","15","23","148","71","1500000US245101207003","Block Group 3, Census Tract 1207, Baltimore city, Maryland"
"129","71","18","28","0","12","0","12","0","12","0","12","0","12","18","28","111","65","31","29","19","23","12","18","0","12","12","18","80","58","1500000US245101301001","Block Group 1, Census Tract 1301, Baltimore city, Maryland"
"497","144","92","75","10","17","0","12","10","17","10","17","0","12","82","71","405","147","121","77","41","42","80","63","14","22","66","64","284","132","1500000US245101301002","Block Group 2, Census Tract 1301, Baltimore city, Maryland"
"434","104","153","81","39","44","8","16","31","42","25","40","6","10","114","70","281","94","123","68","45","34","78","61","0","12","78","61","158","91","1500000US245101301003","Block Group 3, Census Tract 1301, Baltimore city, Maryland"
"366","107","160","67","29","31","14","22","15","22","15","22","0","12","131","66","206","87","76","43","35","30","41","32","0","12","41","32","130","76","1500000US245101301004","Block Group 4, Census Tract 1301, Baltimore city, Maryland"
"341","98","121","67","89","64","34","26","55","57","32","50","23","28","32","23","220","89","123","79","22","24","101","76","39","49","62","59","97","59","1500000US245101302001","Block Group 1, Census Tract 1302, Baltimore city, Maryland"
"188","80","102","46","102","46","50","34","52","36","0","12","52","36","0","12","86","65","42","46","18","25","24","40","0","12","24","40","44","46","1500000US245101302002","Block Group 2, Census Tract 1302, Baltimore city, Maryland"
"266","90","97","64","46","51","34","48","12","19","12","19","0","12","51","36","169","74","57","46","0","12","57","46","26","32","31","33","112","72","1500000US245101302003","Block Group 3, Census Tract 1302, Baltimore city, Maryland"
"292","104","111","66","35","34","8","13","27","31","27","31","0","12","76","59","181","97","113","83","33","52","80","68","15","29","65","72","68","68","1500000US245101302004","Block Group 4, Census Tract 1302, Baltimore city, Maryland"
"287","80","52","26","26","19","19","17","7","8","0","12","7","8","26","19","235","77","120","63","52","43","68","50","20","23","48","43","115","58","1500000US245101303001","Block Group 1, Census Tract 1303, Baltimore city, Maryland"
"175","66","39","32","33","31","0","12","33","31","0","12","33","31","6","8","136","60","59","43","17","20","42","32","16","26","26","19","77","48","1500000US245101303002","Block Group 2, Census Tract 1303, Baltimore city, Maryland"
"359","70","196","54","87","34","48","27","39","26","10","14","29","23","109","41","163","56","67","40","40","31","27","25","0","12","27","25","96","43","1500000US245101303003","Block Group 3, Census Tract 1303, Baltimore city, Maryland"
"199","57","91","38","38","25","24","21","14","15","0","12","14","15","53","36","108","55","64","45","23","31","41","32","7","10","34","30","44","36","1500000US245101304001","Block Group 1, Census Tract 1304, Baltimore city, Maryland"
"291","69","93","34","44","26","14","21","30","19","3","6","27","18","49","26","198","67","70","39","19","24","51","34","36","30","15","17","128","57","1500000US245101304002","Block Group 2, Census Tract 1304, Baltimore city, Maryland"
"251","71","72","36","45","32","0","12","45","32","30","28","15","18","27","18","179","62","94","52","6","9","88","51","32","33","56","39","85","55","1500000US245101304003","Block Group 3, Census Tract 1304, Baltimore city, Maryland"
"576","91","90","47","44","34","34","31","10","16","0","12","10","16","46","39","486","97","313","91","265","87","48","39","9","15","39","35","173","62","1500000US245101306001","Block Group 1, Census Tract 1306, Baltimore city, Maryland"
"392","76","109","60","0","12","0","12","0","12","0","12","0","12","109","60","283","73","146","58","132","57","14","17","14","17","0","12","137","58","1500000US245101306002","Block Group 2, Census Tract 1306, Baltimore city, Maryland"
"323","77","41","26","10","16","0","12","10","16","10","16","0","12","31","22","282","74","126","72","110","73","16","17","6","9","10","15","156","48","1500000US245101306003","Block Group 3, Census Tract 1306, Baltimore city, Maryland"
"368","82","53","32","46","32","46","32","0","12","0","12","0","12","7","12","315","84","190","68","169","68","21","24","10","16","11","17","125","54","1500000US245101306004","Block Group 4, Census Tract 1306, Baltimore city, Maryland"
"265","86","205","89","86","53","86","53","0","12","0","12","0","12","119","84","60","35","29","30","23","27","6","13","0","12","6","13","31","29","1500000US245101307001","Block Group 1, Census Tract 1307, Baltimore city, Maryland"
"417","75","105","59","0","12","0","12","0","12","0","12","0","12","105","59","312","70","182","60","133","66","49","42","21","29","28","32","130","55","1500000US245101307002","Block Group 2, Census Tract 1307, Baltimore city, Maryland"
"271","68","89","60","12","18","12","18","0","12","0","12","0","12","77","61","182","64","57","40","57","40","0","12","0","12","0","12","125","63","1500000US245101307003","Block Group 3, Census Tract 1307, Baltimore city, Maryland"
"340","111","223","106","11","18","11","18","0","12","0","12","0","12","212","112","117","46","32","34","32","34","0","12","0","12","0","12","85","35","1500000US245101307004","Block Group 4, Census Tract 1307, Baltimore city, Maryland"
"554","128","185","88","107","86","57","36","50","80","50","80","0","12","78","56","369","110","198","87","162","82","36","50","36","50","0","12","171","108","1500000US245101307005","Block Group 5, Census Tract 1307, Baltimore city, Maryland"
"630","108","253","101","66","47","60","46","6","15","0","12","6","15","187","98","377","96","160","67","112","62","48","44","17","26","31","35","217","81","1500000US245101307006","Block Group 6, Census Tract 1307, Baltimore city, Maryland"
"304","84","66","52","10","15","10","15","0","12","0","12","0","12","56","49","238","91","100","57","27","31","73","63","40","50","33","49","138","72","1500000US245101308031","Block Group 1, Census Tract 1308.03, Baltimore city, Maryland"
"500","71","148","62","52","31","21","19","31","29","9","13","22","26","96","61","352","64","188","62","143","44","45","45","8","14","37","43","164","53","1500000US245101308032","Block Group 2, Census Tract 1308.03, Baltimore city, Maryland"
"361","64","95","50","32","25","32","25","0","12","0","12","0","12","63","48","266","58","110","47","110","47","0","12","0","12","0","12","156","56","1500000US245101308033","Block Group 3, Census Tract 1308.03, Baltimore city, Maryland"
"477","52","120","36","42","21","20","14","22","16","6","8","16","14","78","32","357","58","126","43","73","31","53","34","6","9","47","34","231","55","1500000US245101308041","Block Group 1, Census Tract 1308.04, Baltimore city, Maryland"
"469","50","91","28","51","22","45","21","6","9","0","12","6","9","40","22","378","58","132","44","78","35","54","37","0","12","54","37","246","49","1500000US245101308042","Block Group 2, Census Tract 1308.04, Baltimore city, Maryland"
"577","31","368","53","101","41","77","38","24","20","15","16","9","13","267","57","209","47","98","26","63","25","35","22","0","12","35","22","111","48","1500000US245101308051","Block Group 1, Census Tract 1308.05, Baltimore city, Maryland"
"556","47","176","39","75","36","47","23","28","24","0","12","28","24","101","36","380","43","171","49","129","41","42","26","21","20","21","26","209","44","1500000US245101308061","Block Group 1, Census Tract 1308.06, Baltimore city, Maryland"
"448","112","184","102","61","48","61","48","0","12","0","12","0","12","123","92","264","80","76","40","76","40","0","12","0","12","0","12","188","81","1500000US245101401001","Block Group 1, Census Tract 1401, Baltimore city, Maryland"
"384","100","210","92","11","18","11","18","0","12","0","12","0","12","199","90","174","68","52","40","52","40","0","12","0","12","0","12","122","67","1500000US245101401002","Block Group 2, Census Tract 1401, Baltimore city, Maryland"
"581","140","260","106","72","60","0","12","72","60","0","12","72","60","188","98","321","136","35","29","35","29","0","12","0","12","0","12","286","138","1500000US245101401003","Block Group 3, Census Tract 1401, Baltimore city, Maryland"
"836","155","493","132","197","116","127","102","70","72","0","12","70","72","296","88","343","124","174","70","174","70","0","12","0","12","0","12","169","114","1500000US245101401004","Block Group 4, Census Tract 1401, Baltimore city, Maryland"
"277","119","0","12","0","12","0","12","0","12","0","12","0","12","0","12","277","119","189","90","12","19","177","87","0","12","177","87","88","72","1500000US245101402001","Block Group 1, Census Tract 1402, Baltimore city, Maryland"
"285","136","73","77","40","53","0","12","40","53","40","53","0","12","33","52","212","112","151","94","0","12","151","94","0","12","151","94","61","72","1500000US245101402002","Block Group 2, Census Tract 1402, Baltimore city, Maryland"
"120","95","62","70","18","28","0","12","18","28","0","12","18","28","44","71","58","70","58","70","58","70","0","12","0","12","0","12","0","12","1500000US245101402003","Block Group 3, Census Tract 1402, Baltimore city, Maryland"
"144","96","17","27","17","27","17","27","0","12","0","12","0","12","0","12","127","92","127","92","37","54","90","71","0","12","90","71","0","12","1500000US245101402004","Block Group 4, Census Tract 1402, Baltimore city, Maryland"
"268","77","78","43","23","18","23","18","0","12","0","12","0","12","55","40","190","76","53","34","28","21","25","27","0","12","25","27","137","74","1500000US245101403001","Block Group 1, Census Tract 1403, Baltimore city, Maryland"
"99","53","38","29","38","29","0","12","38","29","8","12","30","27","0","12","61","50","33","28","14","22","19","23","0","12","19","23","28","44","1500000US245101403002","Block Group 2, Census Tract 1403, Baltimore city, Maryland"
"237","62","35","26","11","15","11","15","0","12","0","12","0","12","24","22","202","62","90","43","33","37","57","29","10","15","47","25","112","47","1500000US245101403003","Block Group 3, Census Tract 1403, Baltimore city, Maryland"
"277","69","119","49","42","28","8","14","34","26","8","12","26","23","77","41","158","59","97","54","42","38","55","46","7","11","48","44","61","42","1500000US245101403004","Block Group 4, Census Tract 1403, Baltimore city, Maryland"
"212","76","73","46","36","29","9","15","27","28","0","12","27","28","37","37","139","77","52","62","21","32","31","51","0","12","31","51","87","71","1500000US245101501001","Block Group 1, Census Tract 1501, Baltimore city, Maryland"
"384","101","187","70","73","47","38","41","35","29","6","11","29","26","114","64","197","92","63","47","0","12","63","47","11","19","52","41","134","82","1500000US245101501002","Block Group 2, Census Tract 1501, Baltimore city, Maryland"
"381","95","162","58","67","43","8","13","59","42","8","12","51","40","95","45","219","87","92","51","23","27","69","50","13","22","56","52","127","84","1500000US245101501003","Block Group 3, Census Tract 1501, Baltimore city, Maryland"
"175","67","92","35","41","26","12","14","29","24","5","9","24","24","51","24","83","54","69","53","8","13","61","50","0","12","61","50","14","15","1500000US245101502001","Block Group 1, Census Tract 1502, Baltimore city, Maryland"
"323","100","156","85","86","69","46","51","40","47","0","12","40","47","70","60","167","70","96","63","19","30","77","61","6","9","71","61","71","50","1500000US245101502002","Block Group 2, Census Tract 1502, Baltimore city, Maryland"
"244","76","105","35","81","32","23","25","58","30","8","12","50","29","24","19","139","73","94","60","25","27","69","53","19","23","50","48","45","41","1500000US245101502003","Block Group 3, Census Tract 1502, Baltimore city, Maryland"
"158","47","95","40","61","30","10","12","51","28","8","13","43","29","34","30","63","40","34","30","34","30","0","12","0","12","0","12","29","29","1500000US245101503001","Block Group 1, Census Tract 1503, Baltimore city, Maryland"
"294","76","129","51","103","47","5","8","98","49","40","37","58","40","26","26","165","64","122","55","37","41","85","52","0","12","85","52","43","35","1500000US245101503002","Block Group 2, Census Tract 1503, Baltimore city, Maryland"
"154","60","101","54","69","44","12","14","57","43","6","8","51","42","32","31","53","41","43","39","7","11","36","37","23","34","13","14","10","14","1500000US245101503003","Block Group 3, Census Tract 1503, Baltimore city, Maryland"
"257","87","176","75","88","74","26","42","62","60","11","19","51","57","88","52","81","70","58","66","0","12","58","66","0","12","58","66","23","26","1500000US245101504001","Block Group 1, Census Tract 1504, Baltimore city, Maryland"
"399","100","105","67","47","49","10","15","37","46","0","12","37","46","58","50","294","108","138","88","32","53","106","69","0","12","106","69","156","93","1500000US245101504002","Block Group 2, Census Tract 1504, Baltimore city, Maryland"
"543","130","297","104","183","80","92","71","91","51","0","12","91","51","114","60","246","112","137","76","38","36","99","75","33","41","66","61","109","82","1500000US245101504003","Block Group 3, Census Tract 1504, Baltimore city, Maryland"
"343","70","221","50","99","42","50","37","49","27","6","9","43","26","122","42","122","58","50","38","0","12","50","38","0","12","50","38","72","46","1500000US245101505001","Block Group 1, Census Tract 1505, Baltimore city, Maryland"
"265","53","105","32","41","26","24","22","17","18","0","12","17","18","64","31","160","47","77","35","18","18","59","34","0","12","59","34","83","39","1500000US245101505002","Block Group 2, Census Tract 1505, Baltimore city, Maryland"
"270","99","141","74","57","54","0","12","57","54","31","36","26","35","84","58","129","72","56","37","6","11","50","35","0","12","50","35","73","58","1500000US245101506001","Block Group 1, Census Tract 1506, Baltimore city, Maryland"
"156","82","31","37","11","21","0","12","11","21","0","12","11","21","20","27","125","76","64","63","32","52","32","34","10","17","22","29","61","61","1500000US245101506002","Block Group 2, Census Tract 1506, Baltimore city, Maryland"
"89","61","0","12","0","12","0","12","0","12","0","12","0","12","0","12","89","61","63","46","13","19","50","38","0","12","50","38","26","43","1500000US245101506003","Block Group 3, Census Tract 1506, Baltimore city, Maryland"
"192","93","36","40","36","40","12","19","24","36","24","36","0","12","0","12","156","91","0","12","0","12","0","12","0","12","0","12","156","91","1500000US245101506004","Block Group 4, Census Tract 1506, Baltimore city, Maryland"
"319","109","127","77","127","77","9","15","118","75","0","12","118","75","0","12","192","86","35","32","13","17","22","28","0","12","22","28","157","78","1500000US245101506005","Block Group 5, Census Tract 1506, Baltimore city, Maryland"
"159","65","105","57","9","11","3","6","6","9","0","12","6","9","96","56","54","39","32","28","7","12","25","23","0","12","25","23","22","24","1500000US245101507011","Block Group 1, Census Tract 1507.01, Baltimore city, Maryland"
"146","59","109","43","75","43","15","15","60","43","0","12","60","43","34","25","37","37","23","32","3","5","20","31","16","29","4","7","14","16","1500000US245101507012","Block Group 2, Census Tract 1507.01, Baltimore city, Maryland"
"282","58","74","31","41","22","30","17","11","13","0","12","11","13","33","25","208","50","132","56","39","29","93","45","21","24","72","44","76","47","1500000US245101507013","Block Group 3, Census Tract 1507.01, Baltimore city, Maryland"
"397","100","238","54","133","54","84","49","49","30","3","5","46","31","105","51","159","87","94","76","0","12","94","76","0","12","94","76","65","64","1500000US245101507021","Block Group 1, Census Tract 1507.02, Baltimore city, Maryland"
"238","78","83","42","52","37","35","34","17","15","0","12","17","15","31","22","155","78","117","64","34","31","83","59","0","12","83","59","38","34","1500000US245101507022","Block Group 2, Census Tract 1507.02, Baltimore city, Maryland"
"161","69","79","38","39","25","11","14","28","24","6","9","22","22","40","29","82","61","46","53","0","12","46","53","0","12","46","53","36","32","1500000US245101507023","Block Group 3, Census Tract 1507.02, Baltimore city, Maryland"
"371","109","168","72","89","52","45","31","44","40","7","13","37","37","79","61","203","100","53","43","0","12","53","43","24","27","29","40","150","102","1500000US245101508001","Block Group 1, Census Tract 1508, Baltimore city, Maryland"
"415","126","102","44","66","38","23","27","43","30","18","22","25","22","36","32","313","122","68","57","0","12","68","57","12","18","56","54","245","108","1500000US245101508002","Block Group 2, Census Tract 1508, Baltimore city, Maryland"
"362","102","193","68","159","67","110","61","49","37","0","12","49","37","34","30","169","76","66","46","42","39","24","26","0","12","24","26","103","72","1500000US245101508003","Block Group 3, Census Tract 1508, Baltimore city, Maryland"
"261","82","135","64","38","44","16","25","22","36","0","12","22","36","97","52","126","67","84","63","39","47","45","41","0","12","45","41","42","38","1500000US245101508004","Block Group 4, Census Tract 1508, Baltimore city, Maryland"
"328","109","175","79","54","43","39","35","15","25","0","12","15","25","121","73","153","85","145","84","64","51","81","67","0","12","81","67","8","12","1500000US245101508005","Block Group 5, Census Tract 1508, Baltimore city, Maryland"
"49","57","40","55","40","55","0","12","40","55","0","12","40","55","0","12","9","15","0","12","0","12","0","12","0","12","0","12","9","15","1500000US245101508006","Block Group 6, Census Tract 1508, Baltimore city, Maryland"
