"B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M","GEO_ID","NAME"
"2048","331","1211","312","1199","314","1135","301","64","51","12","19","837","178","1500000US240430006021","Block Group 1, Census Tract 6.02, Washington County, Maryland"
"556","144","353","108","353","108","339","107","14","22","0","13","203","76","1500000US240430006022","Block Group 2, Census Tract 6.02, Washington County, Maryland"
"809","227","376","160","376","160","369","159","7","11","0","13","433","144","1500000US240430007001","Block Group 1, Census Tract 7, Washington County, Maryland"
"1044","335","562","210","562","210","367","185","195","119","0","13","482","224","1500000US240430007002","Block Group 2, Census Tract 7, Washington County, Maryland"
"447","183","262","138","262","138","262","138","0","13","0","13","185","110","1500000US240430007003","Block Group 3, Census Tract 7, Washington County, Maryland"
"1074","248","418","147","418","147","288","102","130","99","0","13","656","189","1500000US240430008001","Block Group 1, Census Tract 8, Washington County, Maryland"
"1096","255","605","203","605","203","565","197","40","33","0","13","491","172","1500000US240430008002","Block Group 2, Census Tract 8, Washington County, Maryland"
"793","240","501","180","476","173","436","153","40","39","25","38","292","115","1500000US240430008003","Block Group 3, Census Tract 8, Washington County, Maryland"
"1065","321","665","233","588","221","507","212","81","67","77","121","400","188","1500000US240430009001","Block Group 1, Census Tract 9, Washington County, Maryland"
"1255","264","603","252","603","252","571","254","32","39","0","13","652","166","1500000US240430009002","Block Group 2, Census Tract 9, Washington County, Maryland"
"551","246","374","204","374","204","349","204","25","44","0","13","177","72","1500000US240430009003","Block Group 3, Census Tract 9, Washington County, Maryland"
"481","228","235","154","235","154","235","154","0","13","0","13","246","111","1500000US240430010011","Block Group 1, Census Tract 10.01, Washington County, Maryland"
"1763","390","1189","307","1189","307","1120","298","69","75","0","13","574","221","1500000US240430010012","Block Group 2, Census Tract 10.01, Washington County, Maryland"
"1565","319","1111","279","1111","279","1069","278","42","56","0","13","454","150","1500000US240430010013","Block Group 3, Census Tract 10.01, Washington County, Maryland"
"686","192","402","136","402","136","387","132","15","22","0","13","284","124","1500000US240430010021","Block Group 1, Census Tract 10.02, Washington County, Maryland"
"1382","241","1068","229","1068","229","1049","227","19","21","0","13","314","100","1500000US240430010022","Block Group 2, Census Tract 10.02, Washington County, Maryland"
"944","159","696","173","696","173","656","155","40","54","0","13","248","74","1500000US240430010023","Block Group 3, Census Tract 10.02, Washington County, Maryland"
"792","203","599","202","593","202","576","202","17","21","6","9","193","59","1500000US240430101001","Block Group 1, Census Tract 101, Washington County, Maryland"
"1076","213","603","129","603","129","586","124","17","26","0","13","473","142","1500000US240430102001","Block Group 1, Census Tract 102, Washington County, Maryland"
"687","210","460","207","460","207","460","207","0","13","0","13","227","87","1500000US240430102002","Block Group 2, Census Tract 102, Washington County, Maryland"
"757","160","482","144","482","144","445","136","37","35","0","13","275","84","1500000US240430102003","Block Group 3, Census Tract 102, Washington County, Maryland"
"1274","351","870","297","870","297","870","297","0","13","0","13","404","202","1500000US240430102004","Block Group 4, Census Tract 102, Washington County, Maryland"
"1251","404","786","336","786","336","768","336","18","28","0","13","465","169","1500000US240430103001","Block Group 1, Census Tract 103, Washington County, Maryland"
"2478","518","1338","386","1338","386","1338","386","0","13","0","13","1140","269","1500000US240430103002","Block Group 2, Census Tract 103, Washington County, Maryland"
"1369","382","783","342","783","342","711","327","72","92","0","13","586","180","1500000US240430103003","Block Group 3, Census Tract 103, Washington County, Maryland"
"881","269","520","177","520","177","520","177","0","13","0","13","361","184","1500000US240430103004","Block Group 4, Census Tract 103, Washington County, Maryland"
"759","237","517","227","517","227","517","227","0","13","0","13","242","98","1500000US240430104011","Block Group 1, Census Tract 104.01, Washington County, Maryland"
"1945","394","1464","363","1464","363","1327","375","137","105","0","13","481","161","1500000US240430104012","Block Group 2, Census Tract 104.01, Washington County, Maryland"
"1211","598","877","574","877","574","877","574","0","13","0","13","334","127","1500000US240430104021","Block Group 1, Census Tract 104.02, Washington County, Maryland"
"2060","439","1397","339","1371","333","1305","319","66","69","26","44","663","246","1500000US240430104022","Block Group 2, Census Tract 104.02, Washington County, Maryland"
"1236","339","651","248","651","248","651","248","0","13","0","13","585","179","1500000US240430104023","Block Group 3, Census Tract 104.02, Washington County, Maryland"
"2728","798","1475","342","1475","342","1445","341","30","26","0","13","1253","572","1500000US240430106001","Block Group 1, Census Tract 106, Washington County, Maryland"
"526","216","330","156","330","156","322","155","8","14","0","13","196","104","1500000US240430106002","Block Group 2, Census Tract 106, Washington County, Maryland"
"696","163","474","152","474","152","453","146","21","33","0","13","222","86","1500000US240430106003","Block Group 3, Census Tract 106, Washington County, Maryland"
"586","172","488","180","488","180","424","152","64","82","0","13","98","58","1500000US240430106004","Block Group 4, Census Tract 106, Washington County, Maryland"
"544","172","373","134","373","134","361","130","12","19","0","13","171","66","1500000US240430107001","Block Group 1, Census Tract 107, Washington County, Maryland"
"792","218","462","177","462","177","424","178","38","49","0","13","330","127","1500000US240430107002","Block Group 2, Census Tract 107, Washington County, Maryland"
"937","218","566","142","566","142","546","143","20","16","0","13","371","123","1500000US240430107003","Block Group 3, Census Tract 107, Washington County, Maryland"
"621","126","341","93","341","93","312","88","29","31","0","13","280","77","1500000US240430107004","Block Group 4, Census Tract 107, Washington County, Maryland"
"869","212","618","197","618","197","573","186","45","44","0","13","251","79","1500000US240430108021","Block Group 1, Census Tract 108.02, Washington County, Maryland"
"1242","194","705","163","705","163","674","165","31","24","0","13","537","105","1500000US240430108022","Block Group 2, Census Tract 108.02, Washington County, Maryland"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","1500000US240430108023","Block Group 3, Census Tract 108.02, Washington County, Maryland"
"868","223","643","197","643","197","630","196","13","23","0","13","225","99","1500000US240430108031","Block Group 1, Census Tract 108.03, Washington County, Maryland"
"1130","253","495","199","495","199","482","195","13","27","0","13","635","158","1500000US240430108032","Block Group 2, Census Tract 108.03, Washington County, Maryland"
"1458","302","973","295","973","295","962","292","11","18","0","13","485","193","1500000US240430108033","Block Group 3, Census Tract 108.03, Washington County, Maryland"
"1832","758","1227","581","1227","581","1170","587","57","71","0","13","605","227","1500000US240430109011","Block Group 1, Census Tract 109.01, Washington County, Maryland"
"1497","342","1226","315","1226","315","1204","328","22","37","0","13","271","146","1500000US240430109012","Block Group 2, Census Tract 109.01, Washington County, Maryland"
"1774","446","1203","362","1187","364","1187","364","0","13","16","23","571","215","1500000US240430109013","Block Group 3, Census Tract 109.01, Washington County, Maryland"
"1031","231","616","192","616","192","556","172","60","59","0","13","415","135","1500000US240430109021","Block Group 1, Census Tract 109.02, Washington County, Maryland"
"1337","245","876","222","876","222","795","202","81","48","0","13","461","142","1500000US240430109022","Block Group 2, Census Tract 109.02, Washington County, Maryland"
"6484","742","0","18","0","18","0","18","0","18","0","18","6484","742","1500000US240430110001","Block Group 1, Census Tract 110, Washington County, Maryland"
"985","274","511","195","511","195","498","192","13","21","0","13","474","212","1500000US240430111001","Block Group 1, Census Tract 111, Washington County, Maryland"
"1779","419","924","338","924","338","895","341","29","33","0","13","855","278","1500000US240430111002","Block Group 2, Census Tract 111, Washington County, Maryland"
"1040","264","597","182","585","179","528","164","57","43","12","20","443","159","1500000US240430111003","Block Group 3, Census Tract 111, Washington County, Maryland"
"529","251","495","250","495","250","403","174","92","162","0","13","34","58","1500000US240430111004","Block Group 4, Census Tract 111, Washington County, Maryland"
"1019","412","698","386","698","386","693","386","5","10","0","13","321","136","1500000US240430111005","Block Group 5, Census Tract 111, Washington County, Maryland"
"681","144","383","136","383","136","383","136","0","13","0","13","298","82","1500000US240430112021","Block Group 1, Census Tract 112.02, Washington County, Maryland"
"1054","433","730","322","730","322","722","323","8","12","0","13","324","138","1500000US240430112022","Block Group 2, Census Tract 112.02, Washington County, Maryland"
"275","139","124","124","124","124","105","98","19","33","0","13","151","64","1500000US240430112023","Block Group 3, Census Tract 112.02, Washington County, Maryland"
"1508","249","940","214","920","204","856","187","64","51","20","31","568","146","1500000US240430112024","Block Group 4, Census Tract 112.02, Washington County, Maryland"
"1847","365","1221","288","1221","288","1199","291","22","28","0","13","626","197","1500000US240430112031","Block Group 1, Census Tract 112.03, Washington County, Maryland"
"269","143","143","72","143","72","143","72","0","13","0","13","126","92","1500000US240430112032","Block Group 2, Census Tract 112.03, Washington County, Maryland"
"1725","352","1100","323","1100","323","1086","324","14","24","0","13","625","155","1500000US240430112033","Block Group 3, Census Tract 112.03, Washington County, Maryland"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","1500000US240430112041","Block Group 1, Census Tract 112.04, Washington County, Maryland"
"1335","295","653","202","653","202","623","198","30","35","0","13","682","221","1500000US240430112042","Block Group 2, Census Tract 112.04, Washington County, Maryland"
"2483","807","1831","726","1831","726","1713","636","118","138","0","13","652","261","1500000US240430112043","Block Group 3, Census Tract 112.04, Washington County, Maryland"
"857","146","557","130","535","115","494","103","41","37","22","33","300","84","1500000US240430113011","Block Group 1, Census Tract 113.01, Washington County, Maryland"
"638","267","299","90","299","90","284","85","15","18","0","13","339","260","1500000US240430113012","Block Group 2, Census Tract 113.01, Washington County, Maryland"
"1479","189","1042","157","1042","157","998","152","44","25","0","13","437","182","1500000US240430113013","Block Group 3, Census Tract 113.01, Washington County, Maryland"
"1193","496","806","369","802","370","773","367","29","36","4","6","387","149","1500000US240430113014","Block Group 4, Census Tract 113.01, Washington County, Maryland"
"1309","190","832","149","832","149","781","142","51","35","0","13","477","120","1500000US240430113021","Block Group 1, Census Tract 113.02, Washington County, Maryland"
"684","138","443","125","443","125","425","125","18","20","0","13","241","76","1500000US240430113022","Block Group 2, Census Tract 113.02, Washington County, Maryland"
"1279","319","889","324","889","324","882","324","7","18","0","13","390","104","1500000US240430113023","Block Group 3, Census Tract 113.02, Washington County, Maryland"
"2403","419","1599","297","1561","285","1492","286","69","87","38","59","804","259","1500000US240430114001","Block Group 1, Census Tract 114, Washington County, Maryland"
"1371","225","1025","222","1025","222","889","204","136","125","0","13","346","179","1500000US240430114002","Block Group 2, Census Tract 114, Washington County, Maryland"
"268","155","211","146","211","146","189","150","22","37","0","13","57","57","1500000US240430114003","Block Group 3, Census Tract 114, Washington County, Maryland"
"1089","328","680","259","680","259","676","260","4","11","0","13","409","155","1500000US240430114004","Block Group 4, Census Tract 114, Washington County, Maryland"
"1829","276","1231","205","1229","204","1166","205","63","53","2","5","598","138","1500000US240430115011","Block Group 1, Census Tract 115.01, Washington County, Maryland"
"1619","472","1131","356","1131","356","1131","356","0","13","0","13","488","258","1500000US240430115012","Block Group 2, Census Tract 115.01, Washington County, Maryland"
"1356","370","884","348","884","348","772","307","112","80","0","13","472","115","1500000US240430115021","Block Group 1, Census Tract 115.02, Washington County, Maryland"
"454","255","379","229","379","229","331","216","48","50","0","13","75","73","1500000US240430115022","Block Group 2, Census Tract 115.02, Washington County, Maryland"
"755","215","578","211","578","211","578","211","0","13","0","13","177","103","1500000US240430115023","Block Group 3, Census Tract 115.02, Washington County, Maryland"
"1885","212","1159","145","1159","145","1113","142","46","33","0","13","726","174","1500000US240430116001","Block Group 1, Census Tract 116, Washington County, Maryland"
"649","292","462","291","462","291","308","120","154","220","0","13","187","66","1500000US240430116002","Block Group 2, Census Tract 116, Washington County, Maryland"
"1500","521","1046","526","1046","526","1028","524","18","29","0","13","454","126","1500000US240430117001","Block Group 1, Census Tract 117, Washington County, Maryland"
"684","254","389","132","389","132","385","133","4","9","0","13","295","194","1500000US240430117002","Block Group 2, Census Tract 117, Washington County, Maryland"
"1873","351","1029","231","1029","231","986","226","43","53","0","13","844","315","1500000US240430117003","Block Group 3, Census Tract 117, Washington County, Maryland"
"225","125","184","122","184","122","170","117","14","23","0","13","41","45","1500000US240430117004","Block Group 4, Census Tract 117, Washington County, Maryland"
"489","179","436","162","436","162","436","162","0","13","0","13","53","47","1500000US240450001001","Block Group 1, Census Tract 1, Wicomico County, Maryland"
"1259","360","806","283","806","283","674","275","132","88","0","13","453","165","1500000US240450001002","Block Group 2, Census Tract 1, Wicomico County, Maryland"
"934","378","452","308","452","308","432","311","20","23","0","13","482","154","1500000US240450001003","Block Group 3, Census Tract 1, Wicomico County, Maryland"
"799","286","507","200","507","200","507","200","0","13","0","13","292","135","1500000US240450001004","Block Group 4, Census Tract 1, Wicomico County, Maryland"
"1296","436","1007","376","1007","376","868","351","139","102","0","13","289","155","1500000US240450001005","Block Group 5, Census Tract 1, Wicomico County, Maryland"
"799","193","500","134","500","134","454","116","46","37","0","13","299","142","1500000US240450002001","Block Group 1, Census Tract 2, Wicomico County, Maryland"
"651","125","429","101","429","101","412","101","17","25","0","13","222","97","1500000US240450002002","Block Group 2, Census Tract 2, Wicomico County, Maryland"
"364","172","251","151","251","151","235","149","16","20","0","13","113","70","1500000US240450003001","Block Group 1, Census Tract 3, Wicomico County, Maryland"
"601","216","317","129","317","129","306","133","11","18","0","13","284","181","1500000US240450003002","Block Group 2, Census Tract 3, Wicomico County, Maryland"
"366","175","143","105","143","105","132","95","11","29","0","13","223","135","1500000US240450004001","Block Group 1, Census Tract 4, Wicomico County, Maryland"
"809","343","574","296","574","296","487","242","87","67","0","13","235","131","1500000US240450004002","Block Group 2, Census Tract 4, Wicomico County, Maryland"
"1181","216","911","185","911","185","861","195","50","47","0","13","270","95","1500000US240450004003","Block Group 3, Census Tract 4, Wicomico County, Maryland"
"861","253","365","159","365","159","365","159","0","13","0","13","496","235","1500000US240450004004","Block Group 4, Census Tract 4, Wicomico County, Maryland"
"450","153","318","133","318","133","278","138","40","63","0","13","132","86","1500000US240450005001","Block Group 1, Census Tract 5, Wicomico County, Maryland"
"690","255","418","171","418","171","394","168","24","33","0","13","272","125","1500000US240450005002","Block Group 2, Census Tract 5, Wicomico County, Maryland"
"1190","435","1007","430","995","429","804","313","191","242","12","18","183","97","1500000US240450005003","Block Group 3, Census Tract 5, Wicomico County, Maryland"
"901","328","652","253","652","253","635","249","17","29","0","13","249","112","1500000US240450101011","Block Group 1, Census Tract 101.01, Wicomico County, Maryland"
"893","273","586","248","586","248","524","238","62","57","0","13","307","131","1500000US240450101012","Block Group 2, Census Tract 101.01, Wicomico County, Maryland"
"1329","341","863","247","863","247","845","253","18","26","0","13","466","187","1500000US240450101013","Block Group 3, Census Tract 101.01, Wicomico County, Maryland"
"701","277","340","151","340","151","320","146","20","33","0","13","361","177","1500000US240450101014","Block Group 4, Census Tract 101.01, Wicomico County, Maryland"
"1085","291","825","267","763","277","756","276","7","11","62","92","260","90","1500000US240450101015","Block Group 5, Census Tract 101.01, Wicomico County, Maryland"
"1882","269","1327","235","1327","235","1219","245","108","112","0","13","555","148","1500000US240450101021","Block Group 1, Census Tract 101.02, Wicomico County, Maryland"
"650","139","444","118","444","118","436","119","8","13","0","13","206","75","1500000US240450101022","Block Group 2, Census Tract 101.02, Wicomico County, Maryland"
"1257","364","782","324","782","324","702","311","80","68","0","13","475","169","1500000US240450102001","Block Group 1, Census Tract 102, Wicomico County, Maryland"
"1211","391","645","303","645","303","546","262","99","75","0","13","566","261","1500000US240450102002","Block Group 2, Census Tract 102, Wicomico County, Maryland"
"680","291","355","226","355","226","277","166","78","82","0","13","325","127","1500000US240450102003","Block Group 3, Census Tract 102, Wicomico County, Maryland"
"1222","415","737","334","737","334","626","324","111","103","0","13","485","224","1500000US240450102004","Block Group 4, Census Tract 102, Wicomico County, Maryland"
"2608","526","1934","400","1934","400","1916","402","18","24","0","13","674","255","1500000US240450103001","Block Group 1, Census Tract 103, Wicomico County, Maryland"
"690","255","371","256","371","256","351","257","20","31","0","13","319","128","1500000US240450103002","Block Group 2, Census Tract 103, Wicomico County, Maryland"
"1482","383","1149","373","1149","373","1105","366","44","43","0","13","333","117","1500000US240450103003","Block Group 3, Census Tract 103, Wicomico County, Maryland"
"1399","350","982","243","982","243","955","233","27","41","0","13","417","180","1500000US240450103004","Block Group 4, Census Tract 103, Wicomico County, Maryland"
"943","292","772","267","772","267","746","268","26","33","0","13","171","105","1500000US240450104001","Block Group 1, Census Tract 104, Wicomico County, Maryland"
"2738","329","1048","210","1045","209","922","204","123","51","3","7","1690","248","1500000US240450104002","Block Group 2, Census Tract 104, Wicomico County, Maryland"
"1572","492","1016","423","1016","423","878","403","138","99","0","13","556","260","1500000US240450104003","Block Group 3, Census Tract 104, Wicomico County, Maryland"
"613","261","383","193","383","193","296","158","87","106","0","13","230","186","1500000US240450104004","Block Group 4, Census Tract 104, Wicomico County, Maryland"
"1018","229","768","188","768","188","759","192","9","16","0","13","250","102","1500000US240450105011","Block Group 1, Census Tract 105.01, Wicomico County, Maryland"
"743","402","230","116","230","116","168","91","62","71","0","13","513","379","1500000US240450105012","Block Group 2, Census Tract 105.01, Wicomico County, Maryland"
"1305","270","765","216","765","216","721","204","44","43","0","13","540","132","1500000US240450105013","Block Group 3, Census Tract 105.01, Wicomico County, Maryland"
"1707","364","1215","302","1215","302","1153","300","62","56","0","13","492","187","1500000US240450105014","Block Group 4, Census Tract 105.01, Wicomico County, Maryland"
"709","406","595","375","595","375","595","375","0","13","0","13","114","150","1500000US240450105031","Block Group 1, Census Tract 105.03, Wicomico County, Maryland"
"3826","650","2038","440","2038","440","1862","416","176","123","0","13","1788","403","1500000US240450105032","Block Group 2, Census Tract 105.03, Wicomico County, Maryland"
"1191","251","537","191","537","191","482","182","55","61","0","13","654","170","1500000US240450105041","Block Group 1, Census Tract 105.04, Wicomico County, Maryland"
"1581","494","1246","436","1230","438","1129","420","101","116","16","29","335","148","1500000US240450105042","Block Group 2, Census Tract 105.04, Wicomico County, Maryland"
"1063","349","785","311","785","311","767","312","18","24","0","13","278","151","1500000US240450105043","Block Group 3, Census Tract 105.04, Wicomico County, Maryland"
"2292","572","1796","507","1796","507","1372","392","424","385","0","13","496","164","1500000US240450106031","Block Group 1, Census Tract 106.03, Wicomico County, Maryland"
"1869","647","1345","641","1345","641","1234","624","111","93","0","13","524","197","1500000US240450106032","Block Group 2, Census Tract 106.03, Wicomico County, Maryland"
"1916","376","1209","299","1209","299","1065","268","144","136","0","13","707","252","1500000US240450106033","Block Group 3, Census Tract 106.03, Wicomico County, Maryland"
"760","280","500","229","500","229","500","229","0","13","0","13","260","122","1500000US240450106034","Block Group 4, Census Tract 106.03, Wicomico County, Maryland"
"749","440","486","227","486","227","476","226","10","15","0","13","263","268","1500000US240450106041","Block Group 1, Census Tract 106.04, Wicomico County, Maryland"
"895","200","727","185","727","185","557","130","170","128","0","13","168","60","1500000US240450106042","Block Group 2, Census Tract 106.04, Wicomico County, Maryland"
"1904","384","1192","236","1192","236","1117","233","75","65","0","13","712","206","1500000US240450106043","Block Group 3, Census Tract 106.04, Wicomico County, Maryland"
"578","206","291","98","291","98","291","98","0","13","0","13","287","175","1500000US240450106044","Block Group 4, Census Tract 106.04, Wicomico County, Maryland"
"614","247","341","135","341","135","311","126","30","48","0","13","273","151","1500000US240450106051","Block Group 1, Census Tract 106.05, Wicomico County, Maryland"
"812","161","423","114","423","114","423","114","0","13","0","13","389","115","1500000US240450106052","Block Group 2, Census Tract 106.05, Wicomico County, Maryland"
"1694","231","1234","188","1234","188","1230","186","4","9","0","13","460","110","1500000US240450106053","Block Group 3, Census Tract 106.05, Wicomico County, Maryland"
"1644","340","966","217","966","217","945","223","21","25","0","13","678","201","1500000US240450106061","Block Group 1, Census Tract 106.06, Wicomico County, Maryland"
"657","156","357","138","357","138","315","110","42","47","0","13","300","110","1500000US240450106062","Block Group 2, Census Tract 106.06, Wicomico County, Maryland"
"606","189","410","158","410","158","401","158","9","18","0","13","196","93","1500000US240450106063","Block Group 3, Census Tract 106.06, Wicomico County, Maryland"
"601","204","436","135","436","135","403","126","33","41","0","13","165","113","1500000US240450106064","Block Group 4, Census Tract 106.06, Wicomico County, Maryland"
"628","129","454","101","454","101","427","95","27","22","0","13","174","64","1500000US240450107011","Block Group 1, Census Tract 107.01, Wicomico County, Maryland"
"1436","263","1012","228","1007","228","937","235","70","55","5","7","424","145","1500000US240450107012","Block Group 2, Census Tract 107.01, Wicomico County, Maryland"
"1557","340","1058","247","1058","247","977","231","81","86","0","13","499","202","1500000US240450107013","Block Group 3, Census Tract 107.01, Wicomico County, Maryland"
"849","308","596","276","596","276","484","257","112","132","0","13","253","127","1500000US240450107031","Block Group 1, Census Tract 107.03, Wicomico County, Maryland"
"681","340","418","209","418","209","352","180","66","92","0","13","263","182","1500000US240450107032","Block Group 2, Census Tract 107.03, Wicomico County, Maryland"
"1921","496","1059","364","1059","364","1000","335","59","81","0","13","862","261","1500000US240450107033","Block Group 3, Census Tract 107.03, Wicomico County, Maryland"
"1004","324","749","284","749","284","733","280","16","19","0","13","255","84","1500000US240450107041","Block Group 1, Census Tract 107.04, Wicomico County, Maryland"
"1415","326","1003","287","1003","287","920","259","83","63","0","13","412","146","1500000US240450107042","Block Group 2, Census Tract 107.04, Wicomico County, Maryland"
"1407","419","1131","425","1131","425","1012","355","119","152","0","13","276","109","1500000US240450107043","Block Group 3, Census Tract 107.04, Wicomico County, Maryland"
"1943","477","1214","424","1214","424","1214","424","0","13","0","13","729","310","1500000US240450108001","Block Group 1, Census Tract 108, Wicomico County, Maryland"
"1407","394","888","273","888","273","778","224","110","94","0","13","519","192","1500000US240450108002","Block Group 2, Census Tract 108, Wicomico County, Maryland"
"882","313","239","145","239","145","239","145","0","13","0","13","643","244","1500000US240450108003","Block Group 3, Census Tract 108, Wicomico County, Maryland"
"774","291","578","271","578","271","543","274","35","45","0","13","196","87","1500000US240450108004","Block Group 4, Census Tract 108, Wicomico County, Maryland"
"277","133","180","111","180","111","164","105","16","18","0","13","97","57","1500000US240479500001","Block Group 1, Census Tract 9500, Worcester County, Maryland"
"645","314","527","298","527","298","478","294","49","50","0","13","118","66","1500000US240479500002","Block Group 2, Census Tract 9500, Worcester County, Maryland"
"350","165","217","122","217","122","217","122","0","13","0","13","133","82","1500000US240479500003","Block Group 3, Census Tract 9500, Worcester County, Maryland"
"297","136","173","103","173","103","168","101","5","11","0","13","124","71","1500000US240479500004","Block Group 4, Census Tract 9500, Worcester County, Maryland"
"1266","232","869","186","854","182","820","184","34","23","15","24","397","106","1500000US240479501001","Block Group 1, Census Tract 9501, Worcester County, Maryland"
"456","126","286","117","279","113","259","110","20","21","7","12","170","66","1500000US240479501002","Block Group 2, Census Tract 9501, Worcester County, Maryland"
"358","199","252","184","252","184","252","184","0","13","0","13","106","58","1500000US240479501003","Block Group 3, Census Tract 9501, Worcester County, Maryland"
"331","130","139","89","139","89","120","84","19","30","0","13","192","85","1500000US240479503001","Block Group 1, Census Tract 9503, Worcester County, Maryland"
"831","283","278","138","278","138","278","138","0","13","0","13","553","239","1500000US240479503002","Block Group 2, Census Tract 9503, Worcester County, Maryland"
"521","202","260","147","260","147","260","147","0","13","0","13","261","124","1500000US240479503003","Block Group 3, Census Tract 9503, Worcester County, Maryland"
"500","206","219","92","219","92","219","92","0","13","0","13","281","171","1500000US240479503004","Block Group 4, Census Tract 9503, Worcester County, Maryland"
"732","241","525","223","525","223","504","223","21","19","0","13","207","109","1500000US240479503005","Block Group 5, Census Tract 9503, Worcester County, Maryland"
"118","58","35","35","35","35","24","31","11","15","0","13","83","51","1500000US240479503006","Block Group 6, Census Tract 9503, Worcester County, Maryland"
"366","157","164","95","164","95","164","95","0","13","0","13","202","126","1500000US240479504001","Block Group 1, Census Tract 9504, Worcester County, Maryland"
"922","224","660","194","660","194","515","165","145","160","0","13","262","105","1500000US240479504002","Block Group 2, Census Tract 9504, Worcester County, Maryland"
"885","225","587","199","587","199","554","172","33","43","0","13","298","85","1500000US240479504003","Block Group 3, Census Tract 9504, Worcester County, Maryland"
"838","238","391","138","391","138","370","135","21","27","0","13","447","174","1500000US240479506001","Block Group 1, Census Tract 9506, Worcester County, Maryland"
"945","266","542","176","542","176","510","168","32","41","0","13","403","149","1500000US240479506002","Block Group 2, Census Tract 9506, Worcester County, Maryland"
"1064","331","480","161","480","161","472","161","8","14","0","13","584","225","1500000US240479506003","Block Group 3, Census Tract 9506, Worcester County, Maryland"
"696","243","312","164","312","164","302","160","10","18","0","13","384","164","1500000US240479507001","Block Group 1, Census Tract 9507, Worcester County, Maryland"
"1475","162","868","145","868","145","852","146","16","25","0","13","607","133","1500000US240479507002","Block Group 2, Census Tract 9507, Worcester County, Maryland"
"804","229","547","181","547","181","547","181","0","13","0","13","257","148","1500000US240479508001","Block Group 1, Census Tract 9508, Worcester County, Maryland"
"1137","275","753","228","753","228","743","228","10","16","0","13","384","170","1500000US240479508002","Block Group 2, Census Tract 9508, Worcester County, Maryland"
"818","250","554","209","554","209","554","209","0","13","0","13","264","119","1500000US240479508003","Block Group 3, Census Tract 9508, Worcester County, Maryland"
"1275","268","729","241","729","241","694","220","35","54","0","13","546","189","1500000US240479508004","Block Group 4, Census Tract 9508, Worcester County, Maryland"
"660","124","394","103","394","103","355","101","39","26","0","13","266","81","1500000US240479509001","Block Group 1, Census Tract 9509, Worcester County, Maryland"
"966","204","687","172","687","172","633","159","54","37","0","13","279","75","1500000US240479509002","Block Group 2, Census Tract 9509, Worcester County, Maryland"
"1159","208","898","173","898","173","889","170","9","14","0","13","261","101","1500000US240479510001","Block Group 1, Census Tract 9510, Worcester County, Maryland"
"1016","359","542","199","488","160","460","162","28","25","54","65","474","232","1500000US240479510002","Block Group 2, Census Tract 9510, Worcester County, Maryland"
"1301","294","888","249","888","249","806","227","82","70","0","13","413","149","1500000US240479510003","Block Group 3, Census Tract 9510, Worcester County, Maryland"
"601","233","245","143","245","143","245","143","0","13","0","13","356","148","1500000US240479511011","Block Group 1, Census Tract 9511.01, Worcester County, Maryland"
"1695","439","1071","338","1071","338","990","339","81","79","0","13","624","205","1500000US240479511012","Block Group 2, Census Tract 9511.01, Worcester County, Maryland"
"1285","253","281","152","281","152","281","152","0","13","0","13","1004","226","1500000US240479511013","Block Group 3, Census Tract 9511.01, Worcester County, Maryland"
"2275","408","1000","258","1000","258","973","252","27","32","0","13","1275","346","1500000US240479511021","Block Group 1, Census Tract 9511.02, Worcester County, Maryland"
"751","192","316","148","316","148","309","146","7","14","0","13","435","160","1500000US240479511022","Block Group 2, Census Tract 9511.02, Worcester County, Maryland"
"1295","300","1075","289","1075","289","1048","294","27","29","0","13","220","140","1500000US240479512001","Block Group 1, Census Tract 9512, Worcester County, Maryland"
"665","194","447","157","447","157","440","159","7","12","0","13","218","107","1500000US240479512002","Block Group 2, Census Tract 9512, Worcester County, Maryland"
"764","238","355","140","355","140","318","126","37","49","0","13","409","150","1500000US240479512003","Block Group 3, Census Tract 9512, Worcester County, Maryland"
"976","182","464","111","464","111","423","98","41","31","0","13","512","156","1500000US240479513001","Block Group 1, Census Tract 9513, Worcester County, Maryland"
"1289","285","717","219","717","219","662","207","55","51","0","13","572","169","1500000US240479513002","Block Group 2, Census Tract 9513, Worcester County, Maryland"
"807","190","544","159","544","159","544","159","0","13","0","13","263","90","1500000US240479514001","Block Group 1, Census Tract 9514, Worcester County, Maryland"
"721","172","431","119","431","119","379","99","52","61","0","13","290","105","1500000US240479514002","Block Group 2, Census Tract 9514, Worcester County, Maryland"
"1270","316","840","229","840","229","720","196","120","83","0","13","430","142","1500000US240479514003","Block Group 3, Census Tract 9514, Worcester County, Maryland"
"615","277","440","307","440","307","283","193","157","137","0","13","175","115","1500000US240479515001","Block Group 1, Census Tract 9515, Worcester County, Maryland"
"797","204","489","165","489","165","489","165","0","13","0","13","308","110","1500000US240479515002","Block Group 2, Census Tract 9515, Worcester County, Maryland"
"455","204","265","159","265","159","250","162","15","26","0","13","190","118","1500000US240479515003","Block Group 3, Census Tract 9515, Worcester County, Maryland"
